date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:21	25073/25073	---M--	200	added ('OK')	image/png	etag:%2269c0ba10-61f1%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/client2d.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/client2d.png	(from https://rre-project.site/dermify/)
22:10:21	35149/35149	---M--	200	added ('OK')	image/png	etag:%2269c0c559-894d%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn1.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn1.png	(from https://rre-project.site/dermify/)
22:10:22	40958/40958	---M--	200	added ('OK')	image/png	etag:%2269c0c559-9ffe%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn2.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn2.png	(from https://rre-project.site/dermify/)
22:10:22	31272/31272	---M--	200	added ('OK')	image/png	etag:%2269c0c55a-7a28%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn3.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn3.png	(from https://rre-project.site/dermify/)
22:10:22	114016/114016	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:10:52%20GMT	https://rre-project.site/dermify/appointment/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/appointment/index.html	(from https://rre-project.site/dermify/)
22:10:22	32206/32206	---M--	200	added ('OK')	image/png	etag:%2269c0c55a-7dce%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn4.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn4.png	(from https://rre-project.site/dermify/)
22:10:22	25786/25786	---M--	200	added ('OK')	image/png	etag:%2269c0c55a-64ba%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn5.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn5.png	(from https://rre-project.site/dermify/)
22:10:23	28847/28847	---M--	200	added ('OK')	image/png	etag:%2269c0c55b-70af%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn6.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/iconn6.png	(from https://rre-project.site/dermify/)
22:10:23	32242/32242	---M--	200	added ('OK')	image/png	etag:%2269c0cef5-7df2%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/shapes-01.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/shapes-01.png	(from https://rre-project.site/dermify/)
22:10:23	103791/103791	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:10:53%20GMT	https://rre-project.site/dermify/faqs/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/faqs/index.html	(from https://rre-project.site/dermify/)
22:10:23	58569/58569	---M--	200	added ('OK')	image/png	etag:%2269c20aa2-e4c9%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/shapes-02.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/shapes-02.png	(from https://rre-project.site/dermify/)
22:10:23	56010/56010	---M--	200	added ('OK')	image/jpeg	etag:%2269b8e21e-daca%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/collage-of-happy-multiracial-people-faces-on-gray4-UBNG9AE.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/collage-of-happy-multiracial-people-faces-on-gray4-UBNG9AE.jpg	(from https://rre-project.site/dermify/)
22:10:24	72013/72013	---M--	200	added ('OK')	image/jpeg	etag:%2269b8e21a-1194d%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/collage-of-happy-multiracial-people-faces-on-gray1-UBNG9AE.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/collage-of-happy-multiracial-people-faces-on-gray1-UBNG9AE.jpg	(from https://rre-project.site/dermify/)
22:10:24	59736/59736	---M--	200	added ('OK')	image/jpeg	etag:%2269c22123-e958%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/happy-multiracial-female-posing-at-camera-over-bei-KPG3XDZ-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/happy-multiracial-female-posing-at-camera-over-bei-KPG3XDZ-1024x683.jpg	(from https://rre-project.site/dermify/)
22:10:24	75930/75930	---M--	200	added ('OK')	image/jpeg	etag:%2269c22121-1289a%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/womanizer-toys-8oB43mw658c-unsplash-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/womanizer-toys-8oB43mw658c-unsplash-1024x683.jpg	(from https://rre-project.site/dermify/)
22:10:24	88550/88550	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:10:54%20GMT	https://rre-project.site/dermify/gallery/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/gallery/index.html	(from https://rre-project.site/dermify/)
22:10:24	64892/64892	---M--	200	added ('OK')	image/jpeg	etag:%2269c2211e-fd7c%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/el-s-gUPznplBsLI-unsplash-1024x683.jpg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/el-s-gUPznplBsLI-unsplash-1024x683.jpg	(from https://rre-project.site/dermify/)
22:10:24	24455/24455	---M--	200	added ('OK')	image/png	etag:%2269c0cbc7-5f87%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/logo-23-1024x238.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/logo-23-1024x238.png	(from https://rre-project.site/dermify/)
22:10:25	116019/116019	---M--	200	added ('OK')	text/css	etag:%226a168e2c-1c533%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-159.css?ver=1779863084	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-159cbcb.css	(from https://rre-project.site/dermify/)
22:10:25	14315/14315	---M--	200	added ('OK')	text/css	etag:%2269f7facb-37eb%22	https://rre-project.site/dermify/wp-content/plugins/metform/public/assets/css/flatpickr.min.css?ver=4.1.4	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/metform/public/assets/css/flatpickr.mineda1.css	(from https://rre-project.site/dermify/)
22:10:25	113803/113803	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:10:55%20GMT	https://rre-project.site/dermify/pricing/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/pricing/index.html	(from https://rre-project.site/dermify/)
22:10:25	121146/121146	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:10:55%20GMT	https://rre-project.site/dermify/team/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/team/index.html	(from https://rre-project.site/dermify/)
22:10:25	92175/92175	---M--	200	added ('OK')	text/css	etag:%226a168e2c-1680f%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-378.css?ver=1779863084	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-378cbcb.css	(from https://rre-project.site/dermify/)
22:10:25	22375/22375	---M--	200	added ('OK')	text/css	etag:%226a168e2c-5767%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-393.css?ver=1779863084	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-393cbcb.css	(from https://rre-project.site/dermify/)
22:10:26	54847/54847	---M--	200	added ('OK')	application/javascript	etag:%226a0d18cf-d63f%22	https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.9.6	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts5219.js	(from https://rre-project.site/dermify/)
22:10:26	122194/122194	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:10:56%20GMT	https://rre-project.site/dermify/testimonials/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/testimonials/index.html	(from https://rre-project.site/dermify/)
22:10:26	3507/3507	---M--	200	added ('OK')	application/javascript	etag:%2269f7facb-db3%22	https://rre-project.site/dermify/wp-content/plugins/metform/public/assets/lib/cute-alert/cute-alert.js?ver=4.1.4	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/metform/public/assets/lib/cute-alert/cute-alerteda1.js	(from https://rre-project.site/dermify/)
22:10:26	1830/1830	---M--	200	added ('OK')	application/javascript	etag:%226a0fb95a-726%22	https://rre-project.site/dermify/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.9	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/themes/hello-elementor/assets/js/hello-frontend08cb.js	(from https://rre-project.site/dermify/)
22:10:27	8097/8097	---M--	200	added ('OK')	application/javascript	etag:%22694e65df-1fa1%22	https://rre-project.site/dermify/wp-content/plugins/gum-elementor-addon/js/jquery.easing.1.3.js?ver=1.0	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/gum-elementor-addon/js/jquery.easing.1.35152.js	(from https://rre-project.site/dermify/)
22:10:27	15579/15579	---M--	200	added ('OK')	application/javascript	etag:%22694e65df-3cdb%22	https://rre-project.site/dermify/wp-content/plugins/gum-elementor-addon/js/jquery.superslides.js?ver=1.0	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/gum-elementor-addon/js/jquery.superslides5152.js	(from https://rre-project.site/dermify/)
22:10:27	5819/5819	---M--	200	added ('OK')	application/javascript	etag:%226a16540f-16bb%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.1.0	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/js/webpack.runtime.minbfce.js	(from https://rre-project.site/dermify/)
22:10:27	95808/95808	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:10:57%20GMT	https://rre-project.site/dermify/career/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/career/index.html	(from https://rre-project.site/dermify/)
22:10:27	50602/50602	---M--	200	added ('OK')	application/javascript	etag:%226a16540f-c5aa%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.1.0	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/js/frontend-modules.minbfce.js	(from https://rre-project.site/dermify/)
22:10:27	21464/21464	---M--	200	added ('OK')	application/javascript	etag:%2267a4f0fe-53d8%22	https://rre-project.site/dermify/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-includes/js/jquery/ui/core.minb37e.js	(from https://rre-project.site/dermify/)
22:10:28	32098/32098	---M--	200	added ('OK')	application/javascript	etag:%226a16540f-7d62%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.0	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/js/frontend.minbfce.js	(from https://rre-project.site/dermify/)
22:10:28	1264/1264	---M--	200	added ('OK')	application/javascript	etag:%2269f7facb-4f0%22	https://rre-project.site/dermify/wp-content/plugins/metform/public/assets/js/htm.js?ver=4.1.4	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/metform/public/assets/js/htmeda1.js	(from https://rre-project.site/dermify/)
22:10:28	82248/82248	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:10:58%20GMT	https://rre-project.site/dermify/career-details/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/career-details/index.html	(from https://rre-project.site/dermify/)
22:10:28	10751/10751	---M--	200	added ('OK')	application/javascript	etag:%226a0fb916-29ff%22	https://rre-project.site/dermify/wp-includes/js/dist/vendor/react.min.js?ver=18.3.1.1	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-includes/js/dist/vendor/react.mine1ab.js	(from https://rre-project.site/dermify/)
22:10:28	131835/131835	---M--	200	added ('OK')	application/javascript	etag:%226a0fb916-202fb%22	https://rre-project.site/dermify/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1.1	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-includes/js/dist/vendor/react-dom.mine1ab.js	(from https://rre-project.site/dermify/)
22:10:29	1056/1056	---M--	200	added ('OK')	application/javascript	etag:%226a0fb916-420%22	https://rre-project.site/dermify/wp-includes/js/dist/escape-html.min.js?ver=3f093e5cca67aa0f8b56	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-includes/js/dist/escape-html.minaf01.js	(from https://rre-project.site/dermify/)
22:10:29	12423/12423	---M--	200	added ('OK')	application/javascript	etag:%226a0fb916-3087%22	https://rre-project.site/dermify/wp-includes/js/dist/element.min.js?ver=15ba804677f72a8db97b	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-includes/js/dist/element.minc5e8.js	(from https://rre-project.site/dermify/)
22:10:29	84009/84009	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:10:59%20GMT	https://rre-project.site/dermify/blog/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/blog/index.html	(from https://rre-project.site/dermify/)
22:10:29	796/796	---M--	200	added ('OK')	application/javascript	etag:%2269f7facb-31c%22	https://rre-project.site/dermify/wp-content/plugins/metform/public/assets/js/widget-forntend.js?ver=4.1.4	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/metform/public/assets/js/widget-forntendeda1.js	(from https://rre-project.site/dermify/)
22:10:29	605092/605092	---M--	200	added ('OK')	application/javascript	etag:%2269f7facb-93ba4%22	https://rre-project.site/dermify/wp-content/plugins/metform/public/assets/js/app.js?ver=4.1.4	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/metform/public/assets/js/appeda1.js	(from https://rre-project.site/dermify/)
22:10:30	143709/143709	---M--	200	added ('OK')	application/javascript	etag:%226a165410-2315d%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://rre-project.site/dermify/)
22:10:30	1801/1801	---M--	200	added ('OK')	application/javascript	etag:%226a165410-709%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://rre-project.site/dermify/)
22:10:30	5520/5520	---M--	200	added ('OK')	application/javascript	etag:%2264d67b72-1590%22	https://rre-project.site/dermify/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-includes/js/imagesloaded.minbb93.js	(from https://rre-project.site/dermify/)
22:10:30	80692/80692	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:00%20GMT	https://rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/2026/03/24/flawless-skin-is-what-matters/index.html	(from https://rre-project.site/dermify/)
22:10:30	21919/21919	---M--	200	added ('OK')	application/javascript	etag:%226a0d18cf-559f%22	https://rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.9.6	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor5219.js	(from https://rre-project.site/dermify/)
22:10:32	94385/94385	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:01%20GMT	https://rre-project.site/dermify/contact/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/contact/index.html	(from https://rre-project.site/dermify/)
22:10:32	68270/68270	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:02%20GMT	https://rre-project.site/dermify/author/rre-project/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/author/rre-project/index.html	(from https://rre-project.site/dermify/)
22:10:32	71629/71629	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:01%20GMT	https://rre-project.site/dermify/coming-soon/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/coming-soon/index.html	(from https://rre-project.site/dermify/)
22:10:32	65304/65304	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:01%20GMT	https://rre-project.site/dermify/404-page/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/404-page/index.html	(from https://rre-project.site/dermify/)
22:10:33	80575/80575	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:03%20GMT	https://rre-project.site/dermify/2026/03/24/perfect-skin-until-the-end-time/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/2026/03/24/perfect-skin-until-the-end-time/index.html	(from https://rre-project.site/dermify/)
22:10:33	197200/197200	---M--	200	added ('OK')	image/webp	etag:%2269bcc548-30250%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/kseniia-lobko-Gr9eC_QNbmA-unsplash.webp	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/kseniia-lobko-Gr9eC_QNbmA-unsplash.webp	(from https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-408.css?ver=1779863083)
22:10:33	64606/64606	---M--	200	added ('OK')	image/png	etag:%2269c28a04-fc5e%22	https://rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/footer-overlay42.png	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/uploads/sites/20/2026/03/footer-overlay42.png	(from https://rre-project.site/dermify/wp-content/uploads/sites/20/elementor/css/post-408.css?ver=1779863083)
22:10:33	80527/80527	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20May%202026%2015:11:03%20GMT	https://rre-project.site/dermify/2026/03/24/derm-clinic-that-you-can-trust/	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/2026/03/24/derm-clinic-that-you-can-trust/index.html	(from https://rre-project.site/dermify/)
22:10:33	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226a165410-25004%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:34	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%226a165410-13ecc%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:34	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226a165410-25004%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:34	97804/97804	---M--	200	added ('OK')	font/woff	etag:%226a165410-17e0c%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:34	151368/151368	---M--	200	added ('OK')	application/octet-stream	etag:%226a165410-24f48%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:35	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226a165410-84f2%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
22:10:35	749223/749223	---M--	200	added ('OK')	image/svg+xml	etag:%226a165410-b6ea7%22	https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Hoang%20Minh/OneDrive/Documents/Minh_SE2014_2025/SWP299/web/SWP391_GroupC/web-temp/rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://rre-project.site/dermify/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.1.0)
